project_id,user_story,target,pbi_type,hu_q_score,defect_reasoning,is_atomic,pbi_type_encoded,Real_SP,Pred_SP,Abs_Error,Complexity,Pred_FIB,Level_Distance
10171280,"Allow decimals in supermind composer - <!--- Please read this! The Definition of Ready (DoR) can be found at https://developers.minds.com/docs/handbook/how-we-work/#definition-of-ready-dor Before opening a new issue, make sure to search for keywords in the issues filtered by the ""Type::Feature"" label and verify the feature you're about to submit isn't a duplicate. ---> ## Goal <!--- Clearly outline the goal of the issue and why we are doing it ---> ## What needs to be done <!--- Clearly detail what needs to be done to achieve the goal set out above ---> ## QA <!--- Consideration is given to how the issue will be demoed and tested prior to being deployed ---> ## UX/Design <!--- Sufficient wireframes have been presented and understood by the development team. Full mockups are not required and re-usable components are encouraged. ---> ## Personas <!--- Who does this user impact and why (optional) ---> ## Experiments <!--- Experiments are not required, but it should be made clear if one is expected. If experiments are required, the hypothesis should be outlined. ---> ## Acceptance Criteria <!-- Everyone should be able to understand what is expected to be delivered ---> - [ ] ... ## Definition of Ready Checklist - [ ] Definition Of Done (DoD) - [ ] Acceptance criteria - [ ] Weighted - [ ] QA - [ ] UX/Design - [ ] Personas - [ ] Experiments",2,User Story,3.0,"El PBI describe la necesidad de permitir decimales en el compositor de supermind, lo que sugiere un valor directo para el usuario. Sin embargo, carece de detalles específicos sobre cómo se implementará esta funcionalidad, no define claramente los criterios de aceptación y presenta una estructura que podría generar ambigüedad. Requiere refinamiento para ser completamente comprensible y estimable.",,3,2,2.8554052022277148,0.8554052022277148,Pequeña (1-3 SP),3,1
10171280,(feat) move channel actions and buttons to new line -,1,User Story,3.0,"La descripción sugiere un cambio en la interfaz de usuario, pero carece de detalles sobre el impacto en la experiencia del usuario o el contexto de negocio. No se especifica cómo este cambio beneficiará al usuario final ni se mencionan criterios de aceptación claros. Requiere refinamiento para ser completamente comprensible y estimable.",,3,1,4.277847644885931,3.277847644885931,Pequeña (1-3 SP),5,3
10171270,Boost ads not working fullscreen notification sidebar. - Module should have been imported - also minor styling,1,Bug,3.0,"El PBI describe un defecto en la funcionalidad de notificaciones de anuncios que no funcionan en pantalla completa. Aunque se entiende el problema, carece de detalles sobre el contexto del sistema y el impacto esperado. Además, menciona una importación de módulo y un ajuste de estilo, lo que sugiere que podría haber múltiples flujos involucrados. Requiere refinamiento para ser completamente claro y estimable.",,0,1,3.5395520535121676,2.5395520535121676,Pequeña (1-3 SP),3,2
10171270,"(bug): tooltips should be below for mobile web groups - <!--- Please read this! Before opening a new issue, make sure to search for keywords in the issues filtered by the ""T - Bug"" label and verify the issue you're about to submit isn't a duplicate. ---> ### Summary Tooltips are blocking group avatars in group scrolling bar on iOS mobile web ### Steps to reproduce open app in mobile web on iOS and ### Platform information iOS, chrome, safari, iphone 7 ### What is the current *bug* behavior? when a tooltip is activated, it blocks all of the group avatars so you cannot navigate ### What is the expected *correct* behavior? tool tip should appear below the avatars so you can still see everything! ### Relevant logs and/or screenshots [IMG_3088](/uploads/b7e3c98b4cd7095bf2e23ffb4b99b9e0/IMG_3088.PNG) ### Possible fixes",3,Bug,4.0,"El PBI describe un defecto claro en la interfaz de usuario que afecta la navegación en dispositivos móviles. Los pasos para reproducir el error son específicos y el comportamiento esperado está bien definido. Sin embargo, la sección de 'posibles soluciones' está vacía, lo que podría haber mejorado la claridad y la dirección para la resolución.",,0,3,2.1922638184747125,0.8077361815252875,Pequeña (1-3 SP),2,1
21149814,"BE: Parse Sigmet geometry relative to two lat or lon - In a SIGMET/AIRMET the geometry of a phenomenon can be described as a sector or a quadrant: an area relative to a latitude and/or longitude. For example: **N OF N52** (North half of Dutch FIR) **N OF 5230 AND E OF 00520** (North Eastern quadrant of the Dutch FIR) This type of geometry description should be parsed by the fmi-avi-messageconverter-tac library and converted into a polygon for inclusion in the GeoGeometry field of the fmi-avi-messageconverter SIGMET/AIRMET object (together with the original TAC clause in the TacGeometry field). This issue is for the quadrant situation, with a latitude/longitude combination",3,Technical Task,3.0,"El PBI describe una tarea técnica específica relacionada con el procesamiento de geometría en un contexto de SIGMET/AIRMET. Aunque es comprensible, carece de detalles sobre la implementación, el contexto sistémico y los riesgos asociados. Requiere refinamiento para ser completamente claro y estimable.",,2,3,4.905935848695009,1.9059358486950089,Pequeña (1-3 SP),5,1
10171280,Hyperlinks not working in channel “about section” - Link to groups are not working on channel's description on both platforms Probably a route issue that is also causing #4109,2,Bug,4.0,"El PBI describe un defecto específico relacionado con enlaces que no funcionan en la sección 'acerca de' de un canal. Es claro en su descripción y menciona un posible problema de enrutamiento, lo que proporciona contexto. Sin embargo, podría beneficiarse de más detalles sobre el impacto en el usuario y los pasos para reproducir el error.",,0,2,3.127556416848551,1.127556416848551,Pequeña (1-3 SP),3,1
278964,"UpdateMaxSeatsUsedForGitlabComSubscriptionsWorker attempts to run on Geo secondary - https://sentry.gitlab.net/gitlab/gitlabcom/issues/660683/ ``` PG::ReadOnlySqlTransaction: ERROR: cannot execute UPDATE in a read-only transaction peek/views/pg.rb:17:in `async_exec' super(*args) peek/views/pg.rb:17:in `async_exec' super(*args) active_record/connection_adapters/postgresql/database_statements.rb:98:in `block in execute' @connection.async_exec(sql) active_record/connection_adapters/abstract_adapter.rb:590:in `block in log' connection_id: object_id) { yield } active_support/notifications/instrumenter.rb:21:in `instrument' yield payload ... (56 additional frame(s) were not displayed) ActiveRecord::StatementInvalid: PG::ReadOnlySqlTransaction: ERROR: cannot execute UPDATE in a read-only transaction : UPDATE gitlab_subscriptions AS s SET max_seats_used = v.max_seats_used FROM (VALUES (3297, 19)) AS v(id, max_seats_used) WHERE s.id = v.id PG::ReadOnlySqlTransaction: ERROR: cannot execute UPDATE in a read-only transaction : UPDATE gitlab_subscriptions AS s SET max_seats_used = v.max_seats_used FROM (VALUES (3297, 19)) AS v(id, max_seats_used) WHERE s.id = v.id ```",1,Bug,5.0,"El PBI describe un error específico relacionado con una transacción de solo lectura en la base de datos, lo que impide la ejecución de una actualización. La descripción es clara y proporciona detalles técnicos suficientes para entender el problema y su contexto, cumpliendo con los criterios de calidad.",,0,1,2.4385660897214936,1.4385660897214936,Pequeña (1-3 SP),2,1
278964,Documentation for Enabling Elasticsearch incorrectly references elasticsearch. - Documentation and possibly parts of the Admin Console may have the incorrect reference to Elasticsearch. The Admin Enables Advanced Global Search. Elasticsearch is a requirement to enabling Advanced Global Search. https://docs.gitlab.com/ee/integration/elasticsearch.html#enabling-elasticsearch,1,Bug,4.0,"El PBI describe un defecto en la documentación que afecta la comprensión del usuario sobre cómo habilitar Elasticsearch, lo que puede llevar a confusiones. La descripción es clara y específica, pero podría beneficiarse de ejemplos o pasos adicionales para mitigar el riesgo de malentendidos. Sin embargo, cumple con los criterios de ser comprensible y estimable.",,0,1,2.8217265553881767,1.8217265553881767,Pequeña (1-3 SP),3,2
10171263,"Grant email change grace period before email verification - I helped husband with creating a Minds account, and we misspelled the address. Therefore his email was never verified, but when we try changing the email address, it requires us to type a code we ""received"" on unverified email. ![image](/uploads/02cc9bd637d454506ea2f0b049b169da/image.png) ![image](/uploads/96989b7b2f48abdcb018e7659e121db9/image.png)",2,Bug,4.0,"El PBI describe un defecto en el proceso de cambio de correo electrónico que impide a los usuarios corregir errores en su dirección de correo electrónico. La descripción es clara y se entiende el problema, aunque podría beneficiarse de más contexto sobre el impacto en el usuario final.",,0,2,2.394301238085141,0.39430123808514095,Pequeña (1-3 SP),2,0
7128869,"Show number of access requests on services overview - **As a** provider of services <br>**I want** to see which of my services have open access requests (and how many) <br>**so** that I know where my action is required **:white\_check\_mark: Acceptance criteria** 1. Counter is shown on services overview on each row with open access requests 1. Visual Design is implemented **Implementation** 1. BE: Add number of incoming access requests to service object (in list view) 1. FE: make sure the ""counter"" updates when fetching service detail **:link: Reference links** 1.![Screen_Shot_2020-09-16_at_15.26.05](/uploads/54345e6e5114f4f53c3a76c367840d1b/Screen_Shot_2020-09-16_at_15.26.05.png)",3,User Story,4.0,"La historia de usuario está bien definida, presenta un claro valor para el usuario final (proveedor de servicios) y tiene criterios de aceptación específicos. Sin embargo, podría beneficiarse de una mayor claridad en la implementación y el contexto del sistema, lo que la hace un poco menos que perfecta.",,3,3,3.522994102215546,0.522994102215546,Pequeña (1-3 SP),3,0
7128869,Bump dependency due to CVE - Dependency with high severity [CVE-2018-16469](https://nvd.nist.gov/vuln/detail/CVE-2018-16469) Package merge Vulnerable versions: < 1.2.1 Patched version: 1.2.1 https://gitlab.com/commonground/nlx/blob/master/txlog-ui/package-lock.json#L3980 https://gitlab.com/commonground/nlx/blob/master/txlog-ui/package-lock.json#L7022,1,Technical Task,4.0,"La tarea implica actualizar una dependencia vulnerable, lo que es un trabajo técnico claro y necesario para la seguridad del sistema. La descripción es clara y específica, aunque podría incluir más contexto sobre el impacto de la vulnerabilidad en el sistema. Sin embargo, no hay ambigüedad y es estimable.",,2,1,3.1624531666623894,2.1624531666623894,Pequeña (1-3 SP),3,2
